,Country,CustomerID
42290,United Kingdom,13304.0
42481,United Kingdom,13313.0
42518,United Kingdom,16875.0
42687,United Kingdom,16282.0
42712,United Kingdom,12957.0
42741,United Kingdom,14462.0
43362,United Kingdom,13397.0
43370,United Kingdom,13680.0
43419,Sweden,12483.0
43432,United Kingdom,15164.0
43449,United Kingdom,17457.0
43453,United Kingdom,14732.0
43502,United Kingdom,14221.0
43520,United Kingdom,14553.0
43543,United Kingdom,13253.0
43663,United Kingdom,17389.0
43779,Italy,12578.0
43858,United Kingdom,15841.0
44213,United Kingdom,16112.0
44312,United Kingdom,13629.0
44315,United Kingdom,16600.0
44424,United Kingdom,15661.0
44426,United Kingdom,16532.0
44591,United Kingdom,15266.0
44597,United Kingdom,14653.0
44669,United Kingdom,16771.0
44835,United Kingdom,17585.0
44864,United Kingdom,15046.0
44904,United Kingdom,13082.0
44926,United Kingdom,15464.0
45411,United Kingdom,18226.0
45487,United Kingdom,18062.0
45511,Australia,12415.0
45622,Spain,12503.0
45624,United Kingdom,17368.0
45688,United Kingdom,14258.0
45719,United Kingdom,15719.0
45823,United Kingdom,13368.0
45826,United Kingdom,17634.0
45916,United Kingdom,16676.0
45983,United Kingdom,16424.0
46026,United Kingdom,18283.0
46083,France,12735.0
46440,United Kingdom,13764.0
46778,United Kingdom,13656.0
46857,France,12413.0
46885,United Kingdom,14312.0
47071,United Kingdom,13280.0
47108,United Kingdom,15845.0
47127,United Kingdom,16094.0
47203,United Kingdom,13187.0
47248,United Kingdom,16567.0
47291,United Kingdom,14828.0
47328,Germany,12530.0
47341,United Kingdom,16551.0
47414,United Kingdom,16889.0
47462,United Kingdom,16473.0
47849,United Kingdom,13750.0
47918,Germany,12501.0
48077,United Kingdom,15607.0
48090,United Kingdom,15139.0
48114,France,12489.0
48181,United Kingdom,17707.0
48185,United Kingdom,18198.0
48538,Spain,12484.0
48676,United Kingdom,18179.0
48694,United Kingdom,17284.0
48838,United Kingdom,13233.0
48863,United Kingdom,14889.0
48873,Germany,12480.0
48923,United Kingdom,14672.0
48957,United Kingdom,13593.0
49073,United Kingdom,13162.0
49110,United Kingdom,13183.0
49157,United Kingdom,17095.0
49208,United Kingdom,12939.0
49282,United Kingdom,15611.0
49319,United Kingdom,17114.0
49401,United Kingdom,15059.0
49430,United Kingdom,16326.0
49460,United Kingdom,17128.0
49474,United Kingdom,14761.0
49498,United Kingdom,17555.0
49547,France,12651.0
49608,United Kingdom,16735.0
49655,United Kingdom,16833.0
49713,United Kingdom,17800.0
49725,United Kingdom,16748.0
49740,United Kingdom,14755.0
49767,United Kingdom,16549.0
49886,United Kingdom,13565.0
49978,United Kingdom,15799.0
50041,United Kingdom,18032.0
50046,United Kingdom,13451.0
50142,United Kingdom,14794.0
50152,Spain,12539.0
50769,Germany,12500.0
50774,United Kingdom,18171.0
50789,United Kingdom,16279.0
50791,Israel,
50832,Germany,12524.0
50851,United Kingdom,17811.0
50897,United Kingdom,16850.0
50958,United Kingdom,14321.0
50987,United Kingdom,15326.0
51016,United Kingdom,17849.0
51024,United Kingdom,13672.0
51027,United Kingdom,14229.0
51050,United Kingdom,13107.0
51092,United Kingdom,16497.0
51158,United Kingdom,16303.0
51707,United Kingdom,15281.0
52127,France,12736.0
52135,United Kingdom,13473.0
52191,United Kingdom,14320.0
52263,Australia,12393.0
52316,United Kingdom,17742.0
52338,United Kingdom,16351.0
52360,Germany,12601.0
52376,United Kingdom,13144.0
52380,United Kingdom,15346.0
52407,United Kingdom,15370.0
52430,France,12643.0
52435,United Kingdom,14295.0
52437,United Kingdom,16034.0
52461,United Kingdom,17365.0
52577,United Kingdom,15189.0
52582,United Kingdom,14669.0
52636,United Kingdom,18095.0
52708,United Kingdom,15518.0
52709,United Kingdom,15749.0
52755,United Kingdom,14209.0
53183,United Kingdom,15569.0
53190,France,12728.0
53237,United Kingdom,17569.0
53286,United Kingdom,13784.0
53458,France,12724.0
53480,United Kingdom,13862.0
53507,United Kingdom,16791.0
53560,United Kingdom,16235.0
54041,United Kingdom,14270.0
54070,Germany,12665.0
54071,France,12523.0
54088,United Kingdom,16655.0
54134,United Kingdom,16359.0
54378,United Kingdom,16554.0
54380,Cyprus,12359.0
54396,United Kingdom,15939.0
54426,United Kingdom,14587.0
54540,United Kingdom,14715.0
54654,United Kingdom,14185.0
54688,France,12437.0
54699,United Kingdom,14040.0
54723,France,12652.0
55222,United Kingdom,14514.0
55271,United Kingdom,15171.0
55276,United Kingdom,14167.0
55320,United Kingdom,17048.0
55341,United Kingdom,17364.0
55390,United Kingdom,13284.0
55838,United Kingdom,16500.0
55839,United Kingdom,12951.0
55853,United Kingdom,15835.0
55868,United Kingdom,18190.0
55906,United Kingdom,13993.0
55934,United Kingdom,14114.0
55945,United Kingdom,15447.0
56032,United Kingdom,16315.0
56046,United Kingdom,14978.0
56103,United Kingdom,16395.0
56144,United Kingdom,15510.0
56166,United Kingdom,13614.0
56220,United Kingdom,13246.0
56708,United Kingdom,15687.0
56835,United Kingdom,16493.0
56841,France,12490.0
56884,France,12672.0
56913,United Kingdom,13385.0
56951,United Kingdom,15626.0
57238,France,12553.0
57276,United Kingdom,15213.0
57338,United Kingdom,14175.0
57354,United Kingdom,18106.0
57499,United Kingdom,15033.0
57593,United Kingdom,14329.0
58381,United Kingdom,16401.0
58395,United Kingdom,16206.0
58420,United Kingdom,13782.0
58456,United Kingdom,12924.0
58458,United Kingdom,16593.0
58506,United Kingdom,13700.0
58543,United Kingdom,13064.0
58590,United Kingdom,13048.0
58630,United Kingdom,18069.0
58631,United Kingdom,13634.0
58796,United Kingdom,16843.0
58815,United Kingdom,17064.0
58838,United Kingdom,17609.0
58938,United Kingdom,15673.0
59044,Germany,12626.0
59097,United Kingdom,14976.0
59113,Australia,12388.0
59132,United Kingdom,13527.0
59148,United Kingdom,15696.0
59183,United Kingdom,15316.0
59184,Germany,12673.0
59244,United Kingdom,15296.0
59305,United Kingdom,17988.0
59368,United Kingdom,12820.0
59379,United Kingdom,13001.0
59440,United Kingdom,14101.0
59607,United Kingdom,14238.0
59615,United Kingdom,17730.0
59684,United Kingdom,13929.0
59707,United Kingdom,14657.0
59839,United Kingdom,13859.0
59867,United Kingdom,18212.0
59910,United Kingdom,14292.0
59956,United Kingdom,13883.0
61549,United Kingdom,18233.0
61550,United Kingdom,17018.0
61556,United Kingdom,14242.0
61583,Portugal,12356.0
61619,United Kingdom,12346.0
61635,United Kingdom,13898.0
61652,United Kingdom,16948.0
61665,United Kingdom,16997.0
61676,Germany,12527.0
61703,United Kingdom,15395.0
61924,Spain,12510.0
62460,United Kingdom,13693.0
62628,United Kingdom,13263.0
62667,United Kingdom,14428.0
62998,Switzerland,12451.0
63100,Australia,12422.0
63138,United Kingdom,17708.0
63201,United Kingdom,14090.0
63403,United Kingdom,15606.0
63670,United Kingdom,15831.0
63671,United Kingdom,13310.0
64176,United Kingdom,14916.0
64211,United Kingdom,17602.0
64353,United Kingdom,14572.0
64411,United Kingdom,13502.0
64415,United Kingdom,14784.0
64422,United Kingdom,15938.0
64451,France,12637.0
64557,United Kingdom,17418.0
64575,United Kingdom,14779.0
64609,Australia,16321.0
64672,United Kingdom,15262.0
64730,United Kingdom,17862.0
64804,United Kingdom,16892.0
64805,Belgium,12402.0
64854,United Kingdom,17771.0
64876,United Kingdom,15422.0
64909,United Kingdom,14770.0
65064,United Kingdom,16912.0
65929,United Kingdom,15174.0
65940,United Kingdom,14895.0
65944,Italy,12594.0
65968,United Kingdom,17504.0
66142,United Kingdom,16387.0
66152,Finland,12664.0
66161,United Kingdom,16618.0
66196,United Kingdom,17277.0
66269,United Kingdom,14088.0
66370,United Kingdom,17094.0
66429,United Kingdom,14692.0
66475,United Kingdom,12970.0
67493,United Kingdom,17889.0
67505,United Kingdom,17644.0
67520,United Kingdom,17714.0
67530,United Kingdom,12916.0
67570,United Kingdom,17769.0
67605,United Kingdom,14450.0
67616,United Kingdom,16085.0
67644,United Kingdom,13659.0
67754,United Kingdom,15167.0
67812,United Kingdom,15443.0
68015,United Kingdom,14224.0
68126,United Kingdom,13742.0
68221,United Kingdom,17673.0
68265,France,12727.0
68326,United Kingdom,14068.0
68386,United Kingdom,13068.0
68761,United Kingdom,14368.0
68769,United Kingdom,15497.0
68804,Germany,12559.0
68903,United Kingdom,13819.0
68916,United Kingdom,14501.0
68941,United Kingdom,14782.0
68977,United Kingdom,17861.0
69007,Greece,14439.0
69057,United Kingdom,18161.0
69072,United Kingdom,15820.0
69089,United Kingdom,18136.0
69127,United Kingdom,16660.0
69131,Germany,12693.0
69154,Germany,12625.0
69216,United Kingdom,13396.0
69557,United Kingdom,12935.0
69584,United Kingdom,16730.0
69598,United Kingdom,14541.0
69623,Hong Kong,
69703,United Kingdom,13551.0
69722,Spain,12421.0
69745,United Kingdom,15797.0
69754,United Kingdom,15052.0
69804,United Kingdom,14130.0
69871,United Kingdom,15222.0
69876,United Kingdom,13615.0
69899,United Kingdom,13901.0
69988,United Kingdom,13158.0
70232,United Kingdom,14257.0
70354,United Kingdom,15218.0
70388,United Kingdom,15110.0
70398,United Kingdom,14534.0
70399,United Kingdom,15967.0
70457,United Kingdom,16757.0
70482,United Kingdom,12854.0
70487,Germany,13815.0
70543,United Kingdom,18008.0
70604,United Kingdom,18277.0
70655,United Kingdom,14389.0
70713,United Kingdom,13703.0
70714,United Kingdom,15339.0
70758,Singapore,12744.0
70913,United Kingdom,16222.0
71161,United Kingdom,14341.0
71177,United Kingdom,13168.0
71260,United Kingdom,16943.0
71351,United Kingdom,17515.0
71382,United Kingdom,17082.0
71415,United Kingdom,14248.0
71441,Germany,12609.0
71457,United Kingdom,13002.0
71474,United Kingdom,16133.0
71486,United Kingdom,13049.0
71525,United Kingdom,14548.0
71538,United Kingdom,13405.0
71607,United Kingdom,14049.0
71634,United Kingdom,16043.0
71774,United Kingdom,15812.0
71776,United Kingdom,13837.0
71785,United Kingdom,17118.0
71984,United Kingdom,14616.0
71985,United Kingdom,14233.0
72007,United Kingdom,17075.0
72094,United Kingdom,16714.0
72186,United Kingdom,13098.0
72203,United Kingdom,17027.0
72275,Italy,12591.0
72301,United Kingdom,17786.0
72329,United Kingdom,16124.0
72340,United Kingdom,16409.0
72388,United Kingdom,13754.0
72422,United Kingdom,15227.0
72438,United Kingdom,12997.0
72757,United Kingdom,15215.0
72782,United Kingdom,16918.0
72813,United Kingdom,16882.0
72850,Channel Islands,14442.0
72884,United Kingdom,16496.0
72985,Lebanon,12764.0
73069,United Kingdom,17311.0
73372,United Kingdom,15910.0
73458,United Kingdom,16949.0
73527,United Kingdom,14970.0
73532,United Kingdom,14701.0
73606,Germany,12645.0
73648,Germany,12468.0
73669,United Kingdom,16767.0
73773,United Kingdom,14738.0
73799,United Kingdom,17540.0
73811,United Kingdom,14239.0
73851,United Kingdom,18125.0
73937,United Kingdom,13328.0
74027,United Kingdom,15549.0
74245,United Kingdom,15864.0
74289,United Kingdom,14662.0
74313,United Kingdom,17180.0
74389,United Kingdom,15057.0
74416,France,12574.0
74484,United Kingdom,13330.0
74497,United Kingdom,13552.0
74505,United Kingdom,12853.0
74525,United Kingdom,13538.0
74547,United Kingdom,16755.0
74563,United Kingdom,14133.0
74616,United Kingdom,16523.0
74740,United Kingdom,14659.0
74810,United Kingdom,13141.0
74826,United Kingdom,15365.0
74842,United Kingdom,13707.0
75261,United Kingdom,13709.0
75325,United Kingdom,17329.0
75457,United Kingdom,14805.0
75527,United Kingdom,16897.0
75557,United Kingdom,15579.0
75629,United Kingdom,14595.0
75753,United Kingdom,13161.0
75793,United Kingdom,15415.0
75866,United Kingdom,17431.0
75932,United Kingdom,17463.0
76026,United Kingdom,14502.0
76138,Germany,12528.0
76647,United Kingdom,15448.0
76683,United Kingdom,17314.0
76780,United Kingdom,17373.0
76807,United Kingdom,18145.0
77058,United Kingdom,14467.0
77073,United Kingdom,12908.0
77092,United Kingdom,15144.0
77111,United Kingdom,14776.0
77212,United Kingdom,16403.0
77222,United Kingdom,16407.0
77290,United Kingdom,17619.0
77367,Netherlands,12778.0
77381,United Kingdom,17256.0
77410,United Kingdom,17604.0
77437,United Kingdom,14006.0
77460,United Kingdom,13600.0
77483,United Kingdom,15058.0
77701,United Kingdom,17147.0
77756,United Kingdom,13881.0
77866,United Kingdom,16612.0
77923,United Kingdom,14627.0
78032,United Kingdom,17356.0
78080,Germany,12477.0
78086,United Kingdom,12836.0
78149,United Kingdom,13939.0
78161,United Kingdom,16745.0
78231,United Kingdom,13606.0
78285,United Kingdom,13494.0
78323,United Kingdom,12929.0
78362,United Kingdom,16419.0
78379,United Kingdom,17035.0
78397,United Kingdom,15203.0
78460,United Kingdom,16515.0
78491,Austria,12373.0
78653,United Kingdom,18202.0
78676,Netherlands,12775.0
78688,United Kingdom,14549.0
78744,United Kingdom,15981.0
78753,United Kingdom,16110.0
78868,United Kingdom,17376.0
79120,United Kingdom,13110.0
79140,United Kingdom,16716.0
79152,Sweden,12676.0
79196,United Kingdom,15940.0
79198,United Kingdom,15971.0
79228,United Kingdom,14665.0
79254,United Kingdom,14457.0
79337,United Kingdom,15589.0
79395,United Kingdom,14411.0
79454,United Kingdom,17560.0
79460,United Kingdom,15226.0
79477,United Kingdom,14460.0
79479,United Kingdom,16156.0
79513,United Kingdom,13728.0
79744,United Kingdom,14127.0
79781,United Kingdom,16378.0
79822,United Kingdom,13894.0
79832,United Kingdom,13824.0
79853,United Kingdom,18250.0
79874,United Kingdom,15270.0
80055,United Kingdom,14188.0
80067,United Kingdom,18017.0
80106,United Kingdom,15421.0
80214,United Kingdom,17446.0
80222,Austria,12414.0
80262,United Kingdom,14798.0
80268,United Kingdom,12990.0
80323,Norway,12350.0
80345,United Kingdom,16992.0
80347,United Kingdom,17337.0
80606,United Kingdom,16405.0
80613,United Kingdom,17071.0
80640,United Kingdom,13873.0
80667,United Kingdom,17362.0
80679,United Kingdom,13394.0
80695,Spain,12502.0
80742,United Kingdom,16333.0
80744,United Kingdom,16030.0
80784,United Kingdom,14044.0
81022,United Kingdom,13800.0
81240,United Kingdom,17672.0
81281,Belgium,12464.0
81416,United Kingdom,13581.0
81433,United Kingdom,14540.0
81448,United Kingdom,13539.0
81477,United Kingdom,15885.0
81478,United Kingdom,14497.0
81507,United Kingdom,17507.0
81553,United Kingdom,13208.0
81646,United Kingdom,17334.0
81759,United Kingdom,13871.0
81782,United Kingdom,16938.0
81821,Japan,12754.0
81858,Switzerland,12410.0
82040,United Kingdom,17929.0
82042,United Kingdom,14778.0
82123,United Kingdom,17517.0
82134,United Kingdom,17226.0
82155,United Kingdom,13137.0
82210,United Kingdom,13725.0
82252,United Kingdom,13309.0
82288,United Kingdom,12842.0
82302,United Kingdom,16109.0
82428,United Kingdom,17291.0
82617,United Kingdom,15090.0
82640,United Kingdom,15199.0
82700,United Kingdom,13911.0
82725,United Kingdom,14194.0
82767,United Kingdom,14842.0
82909,United Kingdom,13584.0
83017,United Kingdom,17105.0
83055,United Kingdom,14438.0
83094,United Kingdom,12956.0
83113,United Kingdom,15781.0
83118,United Kingdom,14410.0
83126,United Kingdom,14600.0
83175,United Kingdom,17302.0
83221,United Kingdom,17613.0
83269,United Kingdom,13334.0
83570,United Kingdom,13955.0
83581,United Kingdom,17162.0
83756,United Kingdom,17774.0
83782,Cyprus,13809.0
83794,United Kingdom,15407.0
83805,United Kingdom,15577.0
84041,United Kingdom,16332.0
84185,United Kingdom,14048.0
84410,United Kingdom,14475.0
84454,United Kingdom,17859.0
84648,Poland,12576.0
85000,United Kingdom,15753.0
85043,France,12599.0
85379,United Kingdom,14562.0
85416,United Kingdom,16951.0
85571,United Kingdom,16998.0
85572,United Kingdom,13133.0
85594,United Kingdom,17881.0
85634,United Kingdom,15843.0
85766,United Kingdom,17083.0
85791,United Kingdom,15970.0
86084,United Kingdom,13590.0
86097,United Kingdom,17537.0
86169,Belgium,12401.0
86218,Spain,12462.0
86272,United Kingdom,17843.0
86481,United Kingdom,13706.0
86501,United Kingdom,17940.0
86540,United Kingdom,17686.0
86608,United Kingdom,14431.0
86625,United Kingdom,15809.0
86638,Germany,12561.0
86699,United Kingdom,14465.0
86706,United Kingdom,18093.0
86725,United Kingdom,16027.0
86737,United Kingdom,12857.0
86867,United Kingdom,16425.0
86913,United Kingdom,16842.0
86964,United Kingdom,15796.0
87176,United Kingdom,14555.0
87266,United Kingdom,15114.0
87407,United Kingdom,15133.0
87605,United Kingdom,17705.0
87634,United Kingdom,18087.0
87646,United Kingdom,12897.0
87847,United Kingdom,17512.0
87963,United Kingdom,15550.0
87999,United Kingdom,14676.0
88000,Italy,12505.0
88034,United Kingdom,18159.0
88057,United Kingdom,14304.0
88084,United Kingdom,15638.0
88086,United Kingdom,12943.0
88103,United Kingdom,13875.0
88154,United Kingdom,15406.0
88197,United Kingdom,18084.0
88253,United Kingdom,17282.0
88479,United Kingdom,16434.0
88505,United Kingdom,17050.0
88614,United Kingdom,13171.0
88639,United Kingdom,17472.0
88736,United Kingdom,17255.0
88809,United Kingdom,16084.0
88847,United Kingdom,17667.0
88900,Spain,12507.0
88917,United Kingdom,14631.0
89223,United Kingdom,13381.0
89257,United Kingdom,15236.0
89547,United Kingdom,13475.0
89570,United Arab Emirates,17829.0
89634,United Kingdom,13717.0
89664,United Kingdom,13157.0
89692,United Kingdom,14644.0
89721,United Kingdom,12993.0
89736,United Kingdom,17571.0
89993,United Kingdom,16979.0
90155,United Kingdom,16738.0
90235,United Kingdom,15122.0
90263,United Kingdom,17612.0
90323,United Kingdom,17348.0
90369,United Kingdom,13893.0
90587,United Kingdom,14035.0
90617,United Kingdom,13623.0
90717,United Kingdom,14346.0
90739,United Kingdom,16431.0
90789,France,12616.0
90828,United Kingdom,16317.0
90859,Channel Islands,14935.0
91038,United Kingdom,16073.0
91039,United Kingdom,14477.0
91066,United Kingdom,14760.0
91301,United Kingdom,14897.0
91324,United Kingdom,15810.0
91350,United Kingdom,16509.0
91363,United Kingdom,14386.0
91370,Cyprus,12455.0
91523,United Kingdom,14530.0
91568,United Kingdom,15670.0
91580,Israel,12653.0
91635,United Kingdom,16126.0
91772,United Kingdom,14609.0
91815,United Kingdom,13414.0
91816,United Kingdom,12823.0
91817,Norway,12352.0
91832,Denmark,12372.0
91880,United Kingdom,16494.0
91952,United Kingdom,14959.0
92044,United Kingdom,16148.0
92156,United Kingdom,17422.0
92181,United Kingdom,17175.0
92208,United Kingdom,18257.0
92481,Belgium,12431.0
92687,Belgium,12362.0
92984,United Kingdom,13018.0
93128,United Kingdom,13718.0
93135,United Kingdom,15382.0
93201,United Kingdom,14754.0
93257,United Kingdom,13151.0
93589,Germany,12654.0
93696,United Kingdom,13085.0
93709,United Kingdom,15903.0
93729,United Kingdom,15785.0
93898,United Kingdom,18138.0
93907,United Kingdom,14379.0
93926,United Kingdom,14211.0
94110,United Kingdom,14371.0
94200,United Kingdom,13425.0
94227,United Kingdom,12852.0
94244,United Kingdom,15228.0
94281,United Kingdom,13012.0
94323,United Kingdom,16182.0
94347,United Kingdom,13489.0
94353,France,12714.0
94406,United Kingdom,13904.0
94491,United Kingdom,15755.0
94564,United Kingdom,13932.0
94766,United Kingdom,13799.0
94810,United Kingdom,13951.0
94827,United Kingdom,16765.0
95049,United Kingdom,18172.0
95061,United Kingdom,16566.0
95148,United Kingdom,12891.0
95149,United Kingdom,16466.0
95184,United Kingdom,16115.0
95319,United Kingdom,14162.0
95351,United Kingdom,13301.0
95422,United Kingdom,14803.0
95551,United Kingdom,13744.0
95672,United Kingdom,12988.0
95764,United Kingdom,17323.0
95965,France,12707.0
95998,United Kingdom,18094.0
96014,United Kingdom,15129.0
96049,United Kingdom,17361.0
96244,United Kingdom,18155.0
96271,United Kingdom,15321.0
96375,United Kingdom,13477.0
96413,United Kingdom,15065.0
96461,United Kingdom,16980.0
96540,United Kingdom,15146.0
96654,Cyprus,12365.0
96700,United Kingdom,13410.0
96847,United Kingdom,13044.0
96894,United Kingdom,16441.0
96907,United Kingdom,16014.0
97395,United Kingdom,14520.0
97438,United Kingdom,17994.0
97528,United Kingdom,13038.0
97543,United Kingdom,17002.0
97632,United Kingdom,15722.0
97644,United Kingdom,16349.0
97683,United Kingdom,16913.0
97853,United Kingdom,18114.0
97917,United Kingdom,15303.0
97948,United Kingdom,12845.0
97969,United Kingdom,18188.0
97985,United Kingdom,16045.0
98096,United Kingdom,16573.0
98187,United Kingdom,13421.0
98304,United Kingdom,18196.0
98860,United Kingdom,13285.0
98916,United Kingdom,13184.0
98936,United Kingdom,18151.0
98970,United Kingdom,13804.0
99011,United Kingdom,17499.0
99051,United Kingdom,15397.0
99081,United Kingdom,14276.0
99102,United Kingdom,13453.0
99216,United Kingdom,16394.0
99518,United Kingdom,17711.0
99741,United Kingdom,13865.0
99806,United Kingdom,16940.0
99889,United Kingdom,14289.0
99999,United Kingdom,16208.0
100040,United Kingdom,17063.0
100095,United Kingdom,13149.0
100153,United Kingdom,18068.0
100154,United Kingdom,15932.0
100194,United Kingdom,16692.0
100457,United Kingdom,15590.0
100458,United Kingdom,17171.0
100516,United Kingdom,18231.0
100526,United Kingdom,14004.0
100555,United Kingdom,17139.0
100695,United Kingdom,14513.0
100708,United Kingdom,13118.0
100715,United Kingdom,15974.0
100748,United Kingdom,17830.0
100810,Saudi Arabia,12565.0
100897,Finland,12582.0
100976,United Kingdom,14231.0
101088,United Kingdom,17867.0
101089,United Kingdom,14880.0
101112,United Kingdom,15121.0
101179,United Kingdom,17117.0
101203,United Kingdom,12945.0
101226,United Kingdom,18056.0
101283,United Kingdom,16072.0
101306,United Kingdom,16838.0
101329,United Kingdom,15543.0
101396,United Kingdom,13751.0
101499,United Kingdom,15847.0
101509,United Kingdom,13851.0
101756,Switzerland,13501.0
101819,Germany,12633.0
101853,United Kingdom,13345.0
101873,United Kingdom,13870.0
101933,United Kingdom,17034.0
101939,United Kingdom,16592.0
102116,United Kingdom,15712.0
102134,United Kingdom,13362.0
102199,United Kingdom,14470.0
102234,United Kingdom,17388.0
102247,United Kingdom,16841.0
102276,United Kingdom,13753.0
102311,United Kingdom,13666.0
102378,Belgium,12361.0
102388,United Kingdom,14481.0
102429,United Kingdom,13792.0
102433,United Kingdom,17663.0
102681,United Kingdom,13973.0
102699,United Kingdom,15990.0
102735,Switzerland,13493.0
102807,United Kingdom,13684.0
102876,United Kingdom,13261.0
102987,United Kingdom,16598.0
102997,United Kingdom,14147.0
103029,United Kingdom,15951.0
103056,United Kingdom,13971.0
103072,United Kingdom,17516.0
103225,United Kingdom,13630.0
103250,United Kingdom,14157.0
103456,United Kingdom,13636.0
103477,United Kingdom,13610.0
103550,United Kingdom,14745.0
103598,Czech Republic,12781.0
103613,United Kingdom,14036.0
103873,United Kingdom,16057.0
103939,United Kingdom,15724.0
103944,Switzerland,12458.0
104057,France,12598.0
104088,United Kingdom,13675.0
104116,United Kingdom,14227.0
104162,United Kingdom,16668.0
104179,United Kingdom,16667.0
104238,United Kingdom,13509.0
104262,United Kingdom,15874.0
104276,United Kingdom,16187.0
104331,United Kingdom,16339.0
104462,France,12509.0
104469,United Kingdom,14046.0
104501,United Kingdom,13292.0
104563,United Kingdom,16427.0
104567,United Kingdom,14056.0
104699,United Kingdom,15656.0
104714,Portugal,12811.0
104728,United Kingdom,16518.0
104739,United Kingdom,17165.0
105320,United Kingdom,17462.0
105335,United Kingdom,14620.0
105350,United Kingdom,14740.0
105389,United Kingdom,16462.0
105404,Finland,12428.0
105597,United Kingdom,16078.0
105598,United Kingdom,16915.0
105619,United Kingdom,15676.0
105720,United Kingdom,15709.0
105726,United Kingdom,15241.0
105754,United Kingdom,12933.0
105900,United Kingdom,15092.0
105919,France,12679.0
105999,United Kingdom,15319.0
106015,United Kingdom,16212.0
106045,United Kingdom,15257.0
106056,United Kingdom,14656.0
106085,United Kingdom,13884.0
106145,Belgium,12866.0
106347,United Kingdom,13166.0
106388,United Kingdom,16389.0
106715,United Kingdom,15416.0
106795,United Kingdom,15733.0
106805,United Kingdom,16678.0
106839,United Kingdom,12834.0
106933,United Kingdom,13722.0
106979,Channel Islands,14934.0
107043,United Kingdom,15067.0
107118,United Kingdom,16128.0
107180,United Kingdom,17770.0
107201,United Kingdom,15622.0
107230,United Kingdom,14473.0
107231,United Kingdom,15104.0
107260,United Kingdom,15643.0
107284,United Kingdom,16792.0
107324,United Kingdom,15031.0
107348,United Kingdom,15636.0
107356,United Kingdom,12873.0
107360,United Kingdom,17923.0
107363,United Kingdom,16217.0
107403,United Kingdom,17738.0
107449,United Kingdom,17426.0
107878,United Kingdom,16957.0
107887,United Kingdom,16571.0
107934,United Kingdom,14483.0
107943,United Kingdom,15087.0
107958,United Kingdom,16709.0
108121,United Kingdom,17856.0
108141,United Kingdom,15053.0
108199,United Kingdom,18218.0
108215,United Kingdom,16159.0
108229,United Kingdom,17995.0
108291,United Kingdom,17374.0
108305,United Kingdom,17789.0
108320,United Kingdom,17416.0
108443,United Kingdom,17652.0
108479,United Kingdom,13476.0
108918,Austria,12817.0
108958,United Kingdom,15393.0
108984,United Kingdom,13014.0
109020,Greece,17508.0
109042,United Kingdom,13931.0
109116,Spain,12541.0
109204,United Kingdom,13382.0
109234,United Kingdom,15220.0
109300,United Kingdom,14570.0
109320,United Kingdom,14447.0
109398,United Kingdom,13557.0
109414,United Kingdom,16449.0
109481,Spain,12547.0
109487,United Kingdom,17325.0
109493,United Kingdom,14995.0
109533,United Kingdom,16414.0
109571,United Kingdom,15681.0
109588,United Kingdom,14670.0
109782,United Kingdom,15675.0
109898,Italy,12584.0
109916,United Kingdom,17535.0
110169,United Kingdom,15400.0
110272,United Kingdom,14903.0
110338,United Kingdom,14499.0
110382,United Kingdom,18211.0
110797,United Kingdom,14504.0
110829,United Kingdom,15572.0
110885,United Kingdom,17107.0
110950,United Kingdom,14247.0
110977,United Kingdom,15554.0
111004,United Kingdom,14915.0
111037,United Kingdom,16136.0
111045,United Kingdom,18280.0
111370,Germany,12614.0
111390,United Kingdom,13344.0
111509,United Kingdom,16621.0
111580,United Kingdom,16225.0
111639,United Kingdom,14214.0
111676,United Kingdom,14012.0
111687,United Kingdom,16356.0
111825,United Kingdom,17654.0
111945,United Kingdom,15026.0
111970,United Kingdom,16517.0
111987,United Kingdom,14817.0
112105,United Kingdom,17092.0
112247,United Kingdom,16242.0
112493,United Kingdom,15869.0
112763,United Kingdom,17817.0
112951,United Kingdom,15234.0
112965,United Kingdom,15764.0
113024,United Kingdom,15806.0
113060,United Kingdom,15819.0
113101,United Kingdom,14586.0
113122,United Kingdom,15944.0
113142,United Kingdom,13340.0
113222,United Kingdom,16917.0
113231,United Kingdom,14407.0
113250,United Kingdom,13908.0
113278,Portugal,12758.0
113358,United Kingdom,13975.0
113501,United Kingdom,14730.0
113619,Germany,12623.0
113707,United Kingdom,14367.0
113789,United Kingdom,13373.0
113909,United Kingdom,16712.0
114017,United Kingdom,17639.0
114417,United Kingdom,16426.0
114431,United Kingdom,16495.0
114464,United Kingdom,14336.0
114494,United Kingdom,14507.0
114542,Netherlands,12759.0
114569,United Kingdom,17049.0
114609,United Kingdom,15206.0
114610,United Kingdom,14013.0
114661,United Kingdom,14645.0
114679,United Kingdom,15071.0
114749,United Kingdom,14112.0
114790,United Kingdom,13026.0
114795,United Kingdom,12881.0
114802,United Kingdom,17864.0
114841,Channel Islands,14936.0
114922,United Kingdom,17138.0
115001,United Kingdom,16572.0
115212,United Kingdom,14165.0
115283,United Kingdom,15367.0
115517,United Kingdom,14291.0
115825,United Kingdom,15632.0
115851,United Kingdom,14297.0
115867,United Kingdom,13899.0
115882,United Kingdom,16471.0
115948,United Kingdom,18183.0
115973,United Kingdom,14603.0
116142,United Kingdom,18173.0
116205,United Kingdom,14854.0
